,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,has_company,has_agent,had_previous_cancellation,has_special_requests,has_booking_changes,needs_parking,log_lead_time,total_nights,country_freq,hotel_Resort Hotel,meal_FB,meal_HB,meal_SC,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,market_segment_Other,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,distribution_channel_Undefined,customer_type_Other,customer_type_Transient,customer_type_Transient-Party,season_Ete,season_Hiver,season_Printemps
49612,0.21582095466858223,2016,-0.8173403457780424,15,3,2,0,0,0,0,0,3.0,0,-0.13252631888727007,-0.22174626602305014,0,0,0,1,0,0,0,0,0.6286170878879866,0.621643542544451,0.10131812128393612,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
25789,0.6282058545425051,2016,0.064536542858015,4,5,2,0,0,0,0,0,4.0,0,-0.13252631888727007,-0.32369852069935034,0,1,0,1,0,1,0,0,0.8125840236521237,1.4096875582525654,0.027998280255444985,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
23814,0.00025612064357707166,2016,-0.6703608643386995,29,3,2,0,0,0,0,0,3.0,0,-0.13252631888727007,-0.9875348783462622,0,0,0,1,0,0,0,0,0.5052914412893846,0.621643542544451,0.10131812128393612,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
10987,0.5344820136620682,2017,-0.8908300864977139,13,7,2,2,0,0,0,0,6.0,0,-0.13252631888727007,0.5853236273347373,0,1,0,1,0,1,0,0,0.7752892275862627,2.19773157396068,0.005295554879775175,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
86706,-0.42150116331838955,2016,-0.8908300864977139,4,3,3,0,0,0,0,0,0.0,0,-0.13252631888727007,0.0640953314436319,0,1,0,1,0,1,0,0,0.15685397502776185,0.22762153469039376,0.08782232102597444,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
117641,1.0218459862403406,2017,0.28500576501702934,4,2,3,0,0,0,0,0,0.0,0,-0.13252631888727007,0.5957481932525593,0,3,0,1,0,1,0,0,0.9486187018000194,-0.1664004731636635,0.019787548629971792,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
104213,-0.8245136791042688,2017,-1.9196864565731142,5,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.24655673290746702,0,2,0,1,0,1,0,0,-0.6283729176986143,-0.1664004731636635,0.08782232102597444,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
91215,-0.974471824512968,2016,-0.15593267930099936,17,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.564474495499093,0,1,0,0,0,1,0,0,-2.3924362273196893,-0.954444488871778,0.07105481161456749,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
31962,-0.9182375199847058,2017,-1.8461967158534427,10,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-1.4161930288871074,0,1,0,1,0,1,0,0,-1.1808406709987305,-0.1664004731636635,0.40728584461478773,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
23331,-0.6089488450792636,2016,-0.743850605058371,18,4,2,0,0,0,0,0,3.0,0,-0.13252631888727007,-0.41543470077618505,0,0,0,1,0,0,0,0,-0.09560358241164106,0.621643542544451,0.10131812128393612,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
88146,-0.9276099040727495,2016,-0.596871123619028,1,0,2,0,0,0,0,0,3.0,2,-0.13252631888727007,1.1065519232258427,0,1,0,1,0,1,1,0,-1.2768205798209502,-0.954444488871778,0.018392877740842885,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
87135,-0.2527982497336029,2016,-0.8173403457780424,11,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.22883497084716925,0,1,0,1,0,1,0,0,0.32021165992423617,0.22762153469039376,0.08782232102597444,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
115799,-0.9650994404249243,2017,0.064536542858015,10,0,2,3,0,0,0,0,6.0,0,-0.13252631888727007,3.3882809113187453,0,1,0,1,0,1,0,0,-1.9608571822900212,-0.954444488871778,0.01751203296876147,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
108300,0.1127247297001015,2017,-1.1112993086567282,24,2,1,0,0,0,0,0,0.0,1,-0.13252631888727007,-0.24864164609103132,0,0,0,1,0,0,1,0,0.5726692173636394,-0.5604224810177207,0.08782232102597444,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
97497,0.4688753250457622,2016,0.7994339500547295,12,4,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.4414961155707403,0,0,0,1,0,0,0,0,0.7477865950256273,0.621643542544451,0.061449409099965394,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
63389,-0.8526308313683999,2017,-1.5522377529747569,10,3,3,0,0,0,0,0,3.0,0,-0.13252631888727007,0.6749748942280076,0,1,0,1,0,1,0,0,-0.7492616259690625,0.621643542544451,0.08782232102597444,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
39126,1.228038436177302,2017,0.21151602429735789,25,10,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-2.1250635112990106,0,1,0,1,0,1,0,0,1.0095473322336446,4.167841613230967,0.019787548629971792,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
41904,-0.4589906996705644,2015,0.5789647278957152,26,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.8324173374890693,0,0,0,1,0,0,0,0,0.11389646409027386,-0.5604224810177207,0.07105481161456749,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
3800,-0.7963965268401376,2016,-1.8461967158534427,8,2,2,0,0,0,0,0,4.0,0,-0.13252631888727007,-1.0242293503769961,0,0,0,1,0,0,0,0,-0.5271826274413091,-0.1664004731636635,0.40728584461478773,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
81637,0.24393810693271334,2016,-0.8173403457780424,13,4,2,0,0,0,1,0,0.0,0,0.4359281596236749,-0.040150327734589174,0,0,0,1,1,0,0,0,0.6430417549735444,0.22762153469039376,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
30663,-0.9650994404249243,2016,1.6078210979711154,28,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-1.1243051831880884,0,1,0,1,0,1,0,0,-1.9608571822900212,-0.5604224810177207,0.40728584461478773,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
84282,-0.8057689109281814,2016,-1.3317685308157425,21,0,1,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.4571329644474735,0,1,0,1,0,1,0,0,-0.5591197277124546,-0.954444488871778,0.10131812128393612,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
116314,3.4867830013958345,2017,0.064536542858015,15,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.22400817262302306,0,2,0,1,0,1,0,0,1.4476874174047405,-0.1664004731636635,0.10131812128393612,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
2844,-0.19656394520534068,2015,1.3138621350924296,2,4,2,0,0,0,0,0,4.0,0,-0.13252631888727007,-0.8351277246277031,0,0,0,1,0,0,0,0,0.3663540215296765,0.621643542544451,0.10131812128393612,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
70159,-0.6839279177836133,2017,-0.22942242002067081,11,1,2,0,0,0,0,0,0.0,2,-0.13252631888727007,0.515896018322042,0,1,0,1,0,1,1,0,-0.2345410021713492,-0.1664004731636635,0.01751203296876147,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
62499,-0.6183212291673074,2017,-1.8461967158534427,14,1,1,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.5613786236256946,0,0,1,0,0,0,0,0,-0.11136738510543186,-0.954444488871778,0.40728584461478773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
64177,-0.7120450700477443,2017,-1.3317685308157425,2,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.14439598691281025,0,0,0,0,0,0,0,0,-0.2958334286702553,-0.1664004731636635,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
100186,2.643268433471901,2016,1.2403723943727583,23,0,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.272586649800074,0,1,0,1,0,1,0,0,1.31749913853093,-0.5604224810177207,0.061449409099965394,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
66726,1.1530593634729525,2017,-0.743850605058371,23,5,2,0,0,0,0,0,3.0,2,-0.13252631888727007,0.5957481932525593,0,2,0,1,0,1,1,0,0.9880749648159528,1.4096875582525654,0.005536738567368896,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
91294,-0.8807479836325309,2016,-0.15593267930099936,14,5,3,0,0,0,0,0,3.0,0,-0.13252631888727007,1.3984397689248615,0,2,0,1,0,1,0,0,-0.8994180330027658,0.621643542544451,0.40728584461478773,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
60975,-0.6464383814314384,2016,1.6078210979711154,28,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.5613786236256946,0,0,0,0,0,0,0,0,-0.16120493232221114,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
39817,-0.9650994404249243,2017,0.5789647278957152,29,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,2.128159383172409,0,2,0,0,0,1,0,0,-1.9608571822900212,-0.954444488871778,0.40728584461478773,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
81956,1.574816647434919,2016,0.3584955057367008,5,1,2,0,0,0,1,0,0.0,0,2.198137043007604,-0.7698699419821367,0,0,0,1,1,0,0,0,1.100228171215527,-0.954444488871778,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
92553,-0.4589906996705644,2016,0.064536542858015,7,1,1,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.47798209628311766,0,0,1,0,0,0,0,0,0.11389646409027386,-0.954444488871778,0.40728584461478773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
77093,1.078080290768603,2015,0.6524544686153866,4,2,1,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.5265605734601687,0,0,0,1,0,0,0,0,0.9658355668756146,-0.1664004731636635,0.00853580529136038,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
85261,-0.5433421564629577,2016,-1.1847890493763997,10,2,1,0,0,0,0,0,0.0,2,-0.13252631888727007,-0.3966704821241051,0,1,0,1,0,1,1,0,0.004807924819785611,-0.5604224810177207,0.017784675398215242,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
37846,1.7903814814599242,2017,-0.15593267930099936,21,8,2,0,0,0,0,0,4.0,0,-0.13252631888727007,0.10787850829848464,0,2,0,1,0,1,0,0,1.1505918164340465,2.5917535818147375,0.061449409099965394,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1158,-0.627693613255351,2015,0.5054749871760437,16,0,1,0,0,0,0,0,0.0,0,-0.13252631888727007,1.4609871644317942,0,0,1,0,0,0,0,0,-0.12754068268278648,-0.954444488871778,0.40728584461478773,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
94675,-0.374639242878171,2016,0.3584955057367008,6,1,2,0,0,0,0,0,0.0,1,-0.13252631888727007,1.0877877045737627,0,1,0,1,0,1,1,0,0.20669152224454115,-0.5604224810177207,0.08782232102597444,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
115629,0.6188334704544615,2017,-0.00895319786165646,8,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.26740586474311123,0,1,0,1,0,1,0,0,0.808953477225688,-0.954444488871778,0.01751203296876147,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
65384,-0.2715430179096903,2017,-1.0378095679370567,1,5,2,0,0,0,0,0,3.0,0,-0.13252631888727007,0.5019270999921605,0,1,0,1,0,1,0,0,0.3040383623468816,1.4096875582525654,0.061449409099965394,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3787,-0.1778191770292533,2016,-1.8461967158534427,6,4,2,0,0,0,0,0,3.0,2,-0.13252631888727007,-1.1368146622894748,1,1,0,1,0,1,1,1,0.38100497862245564,0.22762153469039376,0.018392877740842885,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
85343,-0.44961831558252063,2016,-1.1847890493763997,10,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.5832702120531209,0,1,0,1,0,1,0,0,0.12491687475661671,0.22762153469039376,0.061449409099965394,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
49369,0.00025612064357707166,2016,-0.8173403457780424,11,5,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.755901023652255,0,1,0,1,0,1,0,0,0.5052914412893846,1.0156655503985081,0.08782232102597444,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1464,-0.974471824512968,2015,0.6524544686153866,31,0,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.18901312904108888,0,1,0,1,0,1,0,0,-2.3924362273196893,-0.954444488871778,0.00853580529136038,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
9613,-0.018488647532510335,2016,1.8282903201301297,20,1,2,2,0,0,0,0,6.0,0,-0.13252631888727007,-0.41543470077618505,0,0,0,1,0,0,0,0,0.4933172847924159,-0.954444488871778,0.018392877740842885,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
33368,-0.9557270563368806,2017,-1.405258271535414,20,0,1,0,0,0,0,0,0.0,0,-0.13252631888727007,-1.2285508423663094,0,1,0,1,0,1,0,0,-1.7083996248506181,-0.954444488871778,0.40728584461478773,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
82756,-0.33714970652599624,2016,-1.405258271535414,17,2,2,0,0,0,1,0,0.0,0,-0.13252631888727007,-0.5613786236256946,0,0,0,1,1,0,0,0,0.24387492427700463,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
114131,-0.48710785193469547,2017,-0.22942242002067081,16,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,1.2107975824040638,0,2,0,1,0,1,0,0,0.0796142124665982,-0.954444488871778,0.10131812128393612,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
34922,-0.2434258656455592,2017,-0.9643198272173853,6,3,2,0,0,0,0,0,3.0,0,-0.13252631888727007,-1.0648851574565024,0,0,0,1,0,0,0,0,0.3281434480549909,-0.1664004731636635,0.10131812128393612,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
22185,1.5560718792588315,2016,-1.1112993086567282,13,5,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-1.6309390867942426,0,3,0,1,0,1,0,0,1.0956499377352615,1.4096875582525654,0.40728584461478773,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
61,-0.9276099040727495,2015,-0.00895319786165646,2,2,2,0,0,0,0,0,4.0,0,-0.13252631888727007,0.6895692865129583,1,2,0,1,0,1,0,1,-1.2768205798209502,-0.5604224810177207,0.027998280255444985,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
74529,2.137159692717541,2015,0.7994339500547295,14,1,2,0,0,0,1,0,0.0,0,-0.13252631888727007,-0.8324173374890693,0,0,0,1,1,0,0,0,1.223927886283185,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
86587,-0.5339697723749139,2016,-0.9643198272173853,31,4,2,1,0,0,0,0,0.0,0,-0.13252631888727007,0.09599450315216758,0,2,0,1,0,1,0,0,0.01791655526805398,1.0156655503985081,0.40728584461478773,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
46476,-0.9463546722488368,2016,-1.9196864565731142,2,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.0015479359366992582,1,1,0,1,0,1,0,1,-1.5292781372603534,0.621643542544451,0.07105481161456749,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
16224,-0.2527982497336029,2015,0.43198524645637226,15,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.6895692865129583,0,0,0,1,0,0,0,0,0.32021165992423617,0.621643542544451,0.40728584461478773,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
70526,0.4313857886935874,2017,-0.22942242002067081,17,3,1,0,0,0,0,0,0.0,0,-0.13252631888727007,0.3768323089782951,0,0,0,0,0,0,0,0,0.7315075776164512,0.621643542544451,0.40728584461478773,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
103090,-0.027861031620554037,2016,1.681310838690787,8,3,3,0,0,0,0,0,3.0,0,-0.13252631888727007,0.35598317714265093,0,2,0,1,0,1,0,0,0.4872427298001245,0.22762153469039376,0.40728584461478773,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
2100,-0.7495346063999191,2015,0.9464134314940724,1,5,2,0,0,0,0,0,5.0,0,-0.13252631888727007,0.022397067772343474,1,1,0,1,0,1,0,1,-0.388245207681601,1.4096875582525654,0.07105481161456749,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
106708,-0.8432584472803561,2017,-1.3317685308157425,28,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.9189097367050447,0,0,0,1,0,0,0,0,-0.706304115031574,-0.5604224810177207,0.08782232102597444,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
23947,-0.10284010432490366,2016,-0.596871123619028,5,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.9158138648316462,0,1,0,1,0,1,0,0,0.43638696984945363,-0.1664004731636635,0.40728584461478773,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
23004,-0.9650994404249243,2016,-0.8173403457780424,11,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-1.0409086558455114,0,0,0,1,0,0,0,0,-1.9608571822900212,-0.5604224810177207,0.40728584461478773,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
78590,-0.974471824512968,2016,-0.596871123619028,2,0,1,0,0,1,0,5,0.0,0,-0.13252631888727007,-0.7698699419821367,0,0,1,0,0,0,0,0,-2.3924362273196893,-0.954444488871778,0.40728584461478773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
118069,0.4595029409577185,2017,0.3584955057367008,10,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.24864164609103132,0,0,0,1,0,0,0,0,0.7437565683478612,0.22762153469039376,0.10131812128393612,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
56250,-0.6745555336955695,2016,0.6524544686153866,2,1,2,2,0,0,0,0,1.0,0,-0.13252631888727007,2.0218288108106237,0,0,0,1,0,0,0,0,-0.2153814305336948,-0.954444488871778,0.061449409099965394,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
64947,-0.44961831558252063,2017,-1.1112993086567282,21,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.3528873052692524,0,0,0,1,0,0,0,0,0.12491687475661671,-0.1664004731636635,0.40728584461478773,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
52518,-0.7307898382238317,2016,-0.22942242002067081,8,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.3768323089782951,0,0,0,1,0,0,0,0,-0.340326419912476,-0.954444488871778,0.40728584461478773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
29363,-0.9182375199847058,2016,1.2403723943727583,26,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-1.1660034468593767,0,2,0,1,0,1,0,0,-1.1808406709987305,-0.954444488871778,0.40728584461478773,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
49087,0.009628504731620774,2016,-0.8908300864977139,6,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.5613786236256946,0,0,0,1,0,0,0,0,0.511193257496266,-0.954444488871778,0.40728584461478773,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
50804,-0.5433421564629577,2016,-0.5233813828993567,8,3,2,1,0,0,0,0,0.0,0,-0.13252631888727007,0.8584472543816764,0,0,0,1,0,0,0,0,0.004807924819785611,0.621643542544451,0.018392877740842885,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
110339,1.0593355225925154,2017,-0.743850605058371,25,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.06099945957023339,0,1,0,1,0,1,0,0,0.9601493451819728,-0.954444488871778,0.061449409099965394,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
39918,-0.2059363292933844,2017,0.5789647278957152,29,3,2,0,0,0,0,0,4.0,1,-0.13252631888727007,2.6702368108991585,0,3,0,1,0,1,1,0,0.3588972024874945,-0.1664004731636635,0.00853580529136038,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
29057,0.5157372454859808,2016,1.1668826536530867,16,2,1,0,0,0,0,0,3.0,0,-0.13252631888727007,-0.9158138648316462,0,0,0,0,0,0,0,0,0.7675545076476947,0.22762153469039376,0.00853580529136038,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
110342,-0.5995764609912199,2017,-0.8173403457780424,22,2,2,1,0,0,0,0,3.0,1,-0.13252631888727007,1.8362715374733902,0,1,0,1,0,1,1,0,-0.08022904946983313,0.22762153469039376,0.03138533812904376,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
9963,-0.2059363292933844,2017,-1.6257274936944284,29,5,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.6239260191326271,0,0,0,1,0,0,0,0,0.3588972024874945,1.4096875582525654,0.08782232102597444,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
84626,-0.6558107655194821,2016,-1.258278790096071,28,0,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-1.9895441543673231,0,1,0,0,0,1,0,0,-0.1787451611796863,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
107323,0.1502142660522763,2017,-1.3317685308157425,4,5,2,0,0,0,0,0,3.0,0,-0.13252631888727007,-0.05099187628912408,0,1,0,1,0,1,0,0,0.5936001613141577,1.4096875582525654,0.10131812128393612,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
108999,0.06586280925988298,2017,-0.9643198272173853,3,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.14439598691281025,0,1,0,1,0,1,0,0,0.5454755091199414,-0.5604224810177207,0.005536738567368896,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
110817,-0.7776517586640502,2017,-0.743850605058371,29,1,1,0,0,0,0,0,0.0,0,-0.13252631888727007,0.5784434138289745,0,1,0,1,0,1,0,0,-0.4678389879730977,-0.1664004731636635,0.007717878002999066,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
104309,-0.9369822881607932,2017,-1.9196864565731142,4,5,1,0,0,0,0,0,0.0,1,-0.13252631888727007,-0.6299722673649641,0,0,0,1,0,0,1,0,-1.3903407175006453,1.4096875582525654,0.08782232102597444,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
87695,-0.9276099040727495,2016,-0.743850605058371,21,3,2,0,0,0,0,0,3.0,0,-0.13252631888727007,0.7104184183486025,0,1,0,1,0,1,0,0,-1.2768205798209502,-0.1664004731636635,0.005536738567368896,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
28239,-0.9650994404249243,2016,0.8729236907744009,24,1,2,0,0,0,0,0,4.0,0,-0.13252631888727007,0.6791447205951362,0,2,0,1,0,1,0,0,-1.9608571822900212,-0.5604224810177207,0.00047188112790075813,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
9865,-0.5527145405510014,2017,-1.8461967158534427,14,5,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-1.2493999742019537,0,0,0,1,0,0,0,0,-0.008582633162398557,1.4096875582525654,0.027998280255444985,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
100794,1.1436869793849087,2016,1.2403723943727583,29,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.6656242828039156,0,1,0,1,0,1,0,0,0.9853380947037167,0.22762153469039376,0.08782232102597444,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
83965,-0.8245136791042688,2016,-1.405258271535414,14,0,2,0,0,0,0,0,3.0,0,-0.13252631888727007,0.04324619960798769,1,3,0,1,0,1,0,1,-0.6283729176986143,-0.5604224810177207,0.40728584461478773,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
61072,-0.7214174541357881,2016,1.6078210979711154,1,3,1,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.12354685507716603,0,1,0,1,0,1,0,0,-0.31768258093939444,0.22762153469039376,0.07105481161456749,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
67793,-0.14970202476512218,2017,-0.596871123619028,7,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.26740586474311123,0,0,0,1,0,0,0,0,0.4023546226834841,0.22762153469039376,0.40728584461478773,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
28291,-0.7682793745760066,2016,0.8729236907744009,24,2,2,0,0,0,0,0,3.0,0,-0.13252631888727007,1.2837695438288184,1,0,0,1,0,0,0,1,-0.4401616781920666,0.22762153469039376,0.07105481161456749,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
72580,0.7031849272468548,2017,0.28500576501702934,31,4,2,0,0,0,0,0,3.0,0,-0.13252631888727007,0.7833903797733573,0,0,0,1,0,0,0,0,0.8408905774968332,0.621643542544451,0.010633054748697083,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
90647,0.13146949787618892,2016,-0.22942242002067081,6,2,1,0,0,0,0,0,0.0,0,-0.13252631888727007,0.16834099062185298,0,0,0,1,0,0,0,0,0.5832226386223447,-0.1664004731636635,0.10131812128393612,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
101544,0.7125573113348985,2016,1.4608416165317726,13,0,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.9835735432974899,0,2,0,1,0,1,0,0,0.844340098497364,-0.954444488871778,0.10131812128393612,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
42296,-0.9463546722488368,2015,0.6524544686153866,4,2,2,0,0,0,0,0,0.0,1,-0.13252631888727007,0.856362341198112,0,1,0,1,0,1,1,0,-1.5292781372603534,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
